"trial","RT","gaze_dir","target_dir","congr","eye_shift","SOA","ydiff","xdiff","blink","su","sac_dir","correct_sac","too_fast","too_slow"
154,292,"Right","Right","Congruent","Shift eyes",900,4.40000000000003,190.5,"No blink","p16","Right",1,0,0
154,278,"Left","Right","Incongruent","Shift eyes",500,-8.80000000000001,236.5,"No blink","p17","Right",1,0,0
154,254,"Right","Right","Congruent","Shift eyes",100,-10.2,218.7,"No blink","p18","Right",1,0,0
154,236,"Right","Right","Congruent","Shift head",900,-24.1,218.2,"No blink","p19","Right",1,0,0
154,143,"Left","Left","Congruent","Shift head",100,10.3,-208.5,"No blink","p20","Left",1,0,0
154,179,"Right","Right","Congruent","Shift eyes",500,-9.39999999999998,4.69999999999993,"No blink","p21","Insufficient amplitude",0,0,0
154,287,"Left","Left","Congruent","Shift head",100,-20,-244.2,"No blink","p22","Left",1,0,0
155,218,"Left","Left","Congruent","Shift eyes",900,-9.40000000000003,-173.7,"No blink","p1","Left",1,0,0
155,328,"Right","Right","Congruent","Shift head",500,-7.89999999999998,207,"No blink","p2","Right",1,0,0
155,259,"Left","Left","Congruent","Shift head",900,3.89999999999998,-237.6,"No blink","p3","Left",1,0,0
155,248,"Left","Left","Congruent","Shift head",100,-8.5,-217.1,"No blink","p4","Left",1,0,0
155,373,"Left","Right","Incongruent","Shift head",100,2.39999999999998,203.8,"No blink","p5","Right",1,0,0
155,491,"Right","Left","Incongruent","Shift eyes",100,-9.19999999999999,-201.6,"No blink","p6","Left",1,0,0
155,827,"Right","Right","Congruent","Shift head",900,12.4,49.8,"No blink","p7","Insufficient amplitude",0,0,1
155,96,"Left","Right","Incongruent","Shift head",900,-7.69999999999999,1.5,"No blink","p8","Insufficient amplitude",0,0,0
155,314,"Left","Left","Congruent","Shift eyes",100,-17.9,-229.3,"No blink","p9","Left",1,0,0
155,330,"Right","Left","Incongruent","Shift eyes",100,-14.7,-242.9,"No blink","p10","Left",1,0,0
155,361,"Right","Left","Incongruent","Shift head",500,4.09999999999997,-182.6,"No blink","p11","Left",1,0,0
155,259,"Right","Left","Incongruent","Shift head",500,1,-217.5,"No blink","p12","Left",1,0,0
155,233,"Left","Left","Congruent","Shift head",100,-14.6,-232.4,"No blink","p13","Left",1,0,0
155,327,"Right","Left","Incongruent","Shift head",100,-8.30000000000001,-234.5,"No blink","p14","Left",1,0,0
155,336,"Left","Right","Incongruent","Shift eyes",500,-1,120.1,"No blink","p15","Right",1,0,0
155,301,"Left","Left","Congruent","Shift head",900,-33.1,-211.2,"No blink","p16","Left",1,0,0
155,312,"Left","Left","Congruent","Shift eyes",900,14.7,-227.5,"No blink","p17","Left",1,0,0
155,270,"Right","Right","Congruent","Shift eyes",900,-10.3,219.3,"No blink","p18","Right",1,0,0
155,406,"Right","Right","Congruent","Shift eyes",100,-29.5,206.2,"No blink","p19","Right",1,0,0
155,94,"Left","Right","Incongruent","Shift head",500,23,240,"No blink","p20","Right",1,0,0
155,272,"Right","Right","Congruent","Shift head",900,-30.2,252.7,"No blink","p21","Right",1,0,0
155,196,"Left","Right","Incongruent","Shift head",900,4.80000000000001,222.9,"No blink","p22","Right",1,0,0
156,304,"Left","Left","Congruent","Shift head",100,-6.79999999999995,-191.5,"No blink","p1","Left",1,0,0
156,249,"Left","Right","Incongruent","Shift head",500,-12.7,197.8,"No blink","p2","Right",1,0,0
156,440,"Left","Right","Incongruent","Shift head",100,-11,191.4,"No blink","p3","Right",1,0,0
156,290,"Left","Left","Congruent","Shift eyes",100,-9.10000000000002,-225.4,"No blink","p4","Left",1,0,0
156,322,"Left","Left","Congruent","Shift eyes",100,-13.7,-223.8,"No blink","p5","Left",1,0,0
156,301,"Right","Right","Congruent","Shift head",500,-1.60000000000002,225,"No blink","p6","Right",1,0,0
156,23,"Left","Left","Congruent","Shift head",100,12,-229.9,"No blink","p7","Left",1,1,0
156,337,"Right","Right","Congruent","Shift eyes",500,-1.19999999999999,-2.20000000000005,"No blink","p8","Insufficient amplitude",0,0,0
156,295,"Left","Left","Congruent","Shift eyes",500,-29.6,-221.6,"No blink","p9","Left",1,0,0
156,257,"Right","Right","Congruent","Shift head",100,10.4,212.5,"No blink","p10","Right",1,0,0
156,363,"Right","Right","Congruent","Shift eyes",500,-9,192.9,"No blink","p11","Right",1,0,0
156,188,"Right","Right","Congruent","Shift head",100,2.19999999999999,256.4,"No blink","p12","Right",1,0,0
156,312,"Right","Left","Incongruent","Shift head",500,13.4,-233.6,"No blink","p13","Left",1,0,0
156,276,"Right","Left","Incongruent","Shift head",500,-0.699999999999989,-234.2,"No blink","p14","Left",1,0,0
156,277,"Right","Right","Congruent","Shift head",500,-8.19999999999999,80.8000000000001,"No blink","p15","Insufficient amplitude",0,0,0
156,272,"Right","Left","Incongruent","Shift eyes",900,-17.3,-214.4,"No blink","p16","Left",1,0,0
156,213,"Right","Right","Congruent","Shift head",900,-16,202,"No blink","p17","Right",1,0,0
156,431,"Right","Right","Congruent","Shift head",100,-7.19999999999999,217.9,"No blink","p18","Right",1,0,0
156,323,"Left","Left","Congruent","Shift head",500,-5.5,-192.8,"No blink","p19","Left",1,0,0
156,108,"Left","Left","Congruent","Shift eyes",100,19.8,-245.4,"No blink","p20","Left",1,0,0
156,477,"Right","Left","Incongruent","Shift eyes",100,-10.5,-270.6,"No blink","p21","Left",1,0,0
156,225,"Left","Right","Incongruent","Shift eyes",900,-4.5,226.4,"No blink","p22","Right",1,0,0
157,518,"Left","Right","Incongruent","Shift eyes",100,-10.6,222.1,"No blink","p1","Right",1,0,0
157,341,"Right","Right","Congruent","Shift head",100,-16.6,215.9,"No blink","p2","Right",1,0,0
157,497,"Right","Right","Congruent","Shift eyes",100,-0.699999999999989,207.9,"No blink","p3","Right",1,0,0
157,250,"Left","Left","Congruent","Shift head",900,-74.5,-254.8,"No blink","p4","Left",1,0,0
157,257,"Left","Right","Incongruent","Shift head",100,-14,183.7,"No blink","p5","Right",1,0,0
157,310,"Left","Right","Incongruent","Shift eyes",500,-10.3,228.1,"No blink","p6","Right",1,0,0
157,377,"Right","Left","Incongruent","Shift head",900,-21,194.5,"Contains blink","p7","Right",0,0,0
157,304,"Right","Right","Congruent","Shift head",500,-2.19999999999999,199.7,"No blink","p8","Right",1,0,0
157,233,"Right","Right","Congruent","Shift eyes",900,-28,198.7,"No blink","p9","Right",1,0,0
157,241,"Left","Right","Incongruent","Shift head",500,7.09999999999997,198.7,"No blink","p10","Right",1,0,0
157,300,"Right","Left","Incongruent","Shift eyes",900,-0.0999999999999659,-200.1,"No blink","p11","Left",1,0,0
157,369,"Right","Left","Incongruent","Shift head",100,-5.09999999999997,-237.2,"No blink","p12","Left",1,0,0
157,334,"Left","Right","Incongruent","Shift head",100,-4.09999999999997,232.7,"No blink","p13","Right",1,0,0
157,360,"Right","Left","Incongruent","Shift eyes",100,8,-218.3,"No blink","p14","Left",1,0,0
157,103,"Left","Right","Incongruent","Shift head",100,-3.09999999999997,3.29999999999995,"No blink","p15","Insufficient amplitude",0,0,0
157,346,"Right","Left","Incongruent","Shift eyes",900,-42,-212.2,"No blink","p16","Left",1,0,0
157,282,"Left","Left","Congruent","Shift head",100,8.09999999999997,-241.9,"No blink","p17","Left",1,0,0
157,67,"Right","Left","Incongruent","Shift eyes",500,-1.80000000000001,24.1,"No blink","p18","Insufficient amplitude",0,1,0
157,368,"Left","Right","Incongruent","Shift eyes",100,-12.2,214.4,"No blink","p19","Right",1,0,0
157,124,"Left","Left","Congruent","Shift head",500,6,-219.2,"No blink","p20","Left",1,0,0
157,232,"Left","Right","Incongruent","Shift eyes",900,-7.5,214.5,"No blink","p21","Right",1,0,0
157,373,"Left","Left","Congruent","Shift head",500,-5.90000000000003,-194.8,"No blink","p22","Left",1,0,0
158,295,"Left","Left","Congruent","Shift head",900,-16.8,-195.1,"No blink","p1","Left",1,0,0
158,150,"Left","Left","Congruent","Shift head",100,-13.5,-213.4,"No blink","p2","Left",1,0,0
158,252,"Right","Right","Congruent","Shift head",900,-23.1,217.3,"No blink","p3","Right",1,0,0
158,340,"Right","Right","Congruent","Shift head",100,12.1,201.1,"No blink","p4","Right",1,0,0
158,239,"Right","Left","Incongruent","Shift head",100,-4.20000000000005,-222,"No blink","p5","Left",1,0,0
158,263,"Left","Left","Congruent","Shift head",500,18.8,-248.9,"No blink","p6","Left",1,0,0
158,352,"Left","Left","Congruent","Shift eyes",900,12.3,224.5,"No blink","p7","Right",0,0,0
158,352,"Right","Right","Congruent","Shift eyes",500,7.89999999999998,1.39999999999998,"No blink","p8","Insufficient amplitude",0,0,0
158,356,"Left","Left","Congruent","Shift head",900,-16.9,-198.3,"No blink","p9","Left",1,0,0
158,294,"Left","Left","Congruent","Shift eyes",100,-20.9,-230.2,"No blink","p10","Left",1,0,0
158,499,"Left","Right","Incongruent","Shift head",100,-23.8,198,"No blink","p11","Right",1,0,1
158,214,"Left","Left","Congruent","Shift eyes",900,5.80000000000001,-230.5,"No blink","p12","Left",1,0,0
158,220,"Left","Right","Incongruent","Shift eyes",900,-4.5,238.6,"No blink","p13","Right",1,0,0
158,244,"Right","Right","Congruent","Shift head",500,-25.9,182.3,"No blink","p14","Right",1,0,0
158,332,"Left","Right","Incongruent","Shift head",100,20.6,203.6,"No blink","p15","Right",1,0,0
158,318,"Right","Right","Congruent","Shift head",100,-2.60000000000002,12.6999999999999,"No blink","p16","Insufficient amplitude",0,0,0
158,258,"Right","Left","Incongruent","Shift head",500,2.19999999999999,-215.2,"No blink","p17","Left",1,0,0
158,360,"Left","Right","Incongruent","Shift head",500,-14.2,203.9,"No blink","p18","Right",1,0,0
158,243,"Right","Right","Congruent","Shift head",900,-18.6,204.4,"No blink","p19","Right",1,0,0
158,83,"Left","Left","Congruent","Shift head",900,16.7,-205.5,"No blink","p20","Left",1,0,0
158,187,"Left","Right","Incongruent","Shift eyes",500,-4.39999999999998,210.6,"No blink","p21","Right",1,0,0
158,211,"Right","Right","Congruent","Shift eyes",900,-4.19999999999999,216.3,"No blink","p22","Right",1,0,0
159,180,"Left","Right","Incongruent","Shift head",900,-12.1,199.9,"No blink","p1","Right",1,0,0
159,226,"Right","Left","Incongruent","Shift eyes",900,2.20000000000005,-167.4,"No blink","p2","Left",1,0,0
159,333,"Right","Right","Congruent","Shift eyes",500,-35.8,170.3,"No blink","p3","Right",1,0,0
159,215,"Left","Right","Incongruent","Shift head",500,-14,203.8,"Contains blink","p4","Right",1,0,0
159,335,"Right","Left","Incongruent","Shift eyes",900,7.39999999999998,-169.5,"No blink","p5","Left",1,0,0
159,348,"Left","Left","Congruent","Shift head",100,6.89999999999998,-214.3,"No blink","p6","Left",1,0,0
159,846,"Left","Right","Incongruent","Shift eyes",500,-6.19999999999999,145,"No blink","p7","Right",1,0,1
159,243,"Left","Left","Congruent","Shift eyes",500,-11.1,-234.4,"No blink","p8","Left",1,0,0
159,289,"Right","Right","Congruent","Shift head",100,3,235.5,"No blink","p9","Right",1,0,0
159,190,"Left","Right","Incongruent","Shift head",900,-1.69999999999999,-18.9,"No blink","p10","Insufficient amplitude",0,0,0
159,240,"Left","Left","Congruent","Shift eyes",900,0.800000000000011,-193.3,"No blink","p11","Left",1,0,0
159,330,"Left","Right","Incongruent","Shift head",500,-0.100000000000023,223,"No blink","p12","Right",1,0,0
159,295,"Left","Right","Incongruent","Shift head",900,-0.899999999999977,215.2,"No blink","p13","Right",1,0,0
159,277,"Right","Left","Incongruent","Shift head",500,-11.5,-244.1,"No blink","p14","Left",1,0,0
159,464,"Left","Left","Congruent","Shift head",500,-5,-9.80000000000001,"No blink","p15","Insufficient amplitude",0,0,0
159,275,"Right","Left","Incongruent","Shift eyes",500,-52,-180.5,"No blink","p16","Left",1,0,0
159,322,"Right","Left","Incongruent","Shift head",100,-0.800000000000011,-243.5,"No blink","p17","Left",1,0,0
159,531,"Left","Right","Incongruent","Shift eyes",100,-11.7,178.9,"No blink","p18","Right",1,0,0
159,236,"Right","Right","Congruent","Shift head",500,-9.10000000000002,196.7,"No blink","p19","Right",1,0,0
159,132,"Left","Right","Incongruent","Shift eyes",100,19.6,234.8,"No blink","p20","Right",1,0,0
159,205,"Left","Right","Incongruent","Shift eyes",500,-7.20000000000005,226.4,"No blink","p21","Right",1,0,0
159,324,"Right","Right","Congruent","Shift head",100,5.39999999999998,236.9,"No blink","p22","Right",1,0,0
160,319,"Left","Left","Congruent","Shift head",500,-11.8,-197,"No blink","p1","Left",1,0,0
160,214,"Left","Right","Incongruent","Shift head",900,-1,423.5,"No blink","p2","Right",1,0,0
160,347,"Right","Right","Congruent","Shift eyes",100,-11.8,204.3,"No blink","p3","Right",1,0,0
160,202,"Right","Right","Congruent","Shift eyes",500,5.89999999999998,219.6,"No blink","p4","Right",1,0,0
160,292,"Left","Right","Incongruent","Shift head",500,-11.6,214.9,"No blink","p5","Right",1,0,0
160,525,"Left","Left","Congruent","Shift eyes",900,17.9,-226.6,"No blink","p6","Left",1,0,0
160,795,"Left","Right","Incongruent","Shift head",500,61.2,262.8,"No blink","p7","Right",1,0,1
160,275,"Left","Left","Congruent","Shift eyes",900,-9.09999999999997,-263,"No blink","p8","Left",1,0,0
160,305,"Left","Right","Incongruent","Shift head",100,-2.90000000000003,237.6,"No blink","p9","Right",1,0,0
160,553,"Left","Left","Congruent","Shift head",100,-12.9,-235.5,"No blink","p10","Left",1,0,0
160,253,"Left","Left","Congruent","Shift head",900,-0.400000000000034,-178.9,"No blink","p11","Left",1,0,0
160,231,"Left","Left","Congruent","Shift eyes",900,-4.5,-208.3,"No blink","p12","Left",1,0,0
160,289,"Left","Right","Incongruent","Shift head",100,-26,222.3,"No blink","p13","Right",1,0,0
160,346,"Right","Left","Incongruent","Shift head",100,-15.9,-244.7,"No blink","p14","Left",1,0,0
160,251,"Left","Right","Incongruent","Shift eyes",500,9.10000000000002,256.6,"No blink","p15","Right",1,0,0
160,348,"Left","Right","Incongruent","Shift eyes",100,-6.09999999999997,222.7,"No blink","p16","Right",1,0,0
160,328,"Right","Left","Incongruent","Shift eyes",100,1.19999999999999,-231.9,"No blink","p17","Left",1,0,0
160,377,"Left","Left","Congruent","Shift head",500,5.10000000000002,-223.6,"No blink","p18","Left",1,0,0
160,357,"Left","Right","Incongruent","Shift head",100,-13,193.4,"No blink","p19","Right",1,0,0
160,109,"Left","Right","Incongruent","Shift head",900,19.1,236.1,"No blink","p20","Right",1,0,0
160,265,"Right","Left","Incongruent","Shift eyes",500,4,-268.4,"No blink","p21","Left",1,0,0
160,200,"Right","Left","Incongruent","Shift head",500,-8.39999999999998,-201,"No blink","p22","Left",1,0,0
161,308,"Left","Left","Congruent","Shift eyes",100,-6.60000000000002,-194.6,"No blink","p1","Left",1,0,0
161,359,"Left","Left","Congruent","Shift head",100,-2.19999999999999,-212.6,"No blink","p2","Left",1,0,0
161,327,"Left","Right","Incongruent","Shift eyes",100,-27.7,201.4,"No blink","p3","Right",1,0,0
161,201,"Right","Right","Congruent","Shift eyes",500,7.69999999999999,200.2,"No blink","p4","Right",1,0,0
161,309,"Left","Left","Congruent","Shift eyes",900,26.4,-259.7,"No blink","p5","Left",1,0,0
161,317,"Right","Left","Incongruent","Shift eyes",900,23.8,-215.7,"No blink","p6","Left",1,0,0
161,18,"Right","Left","Incongruent","Shift eyes",500,10.6,-8.59999999999997,"No blink","p7","Insufficient amplitude",0,1,0
161,241,"Left","Left","Congruent","Shift head",100,-9.89999999999998,-259.1,"No blink","p8","Left",1,0,0
161,73,"Right","Left","Incongruent","Shift head",500,3.10000000000002,-21.1,"No blink","p9","Insufficient amplitude",0,1,0
161,238,"Left","Left","Congruent","Shift head",900,-0.800000000000011,-242.9,"No blink","p10","Left",1,0,0
161,427,"Right","Right","Congruent","Shift eyes",100,-13,192.1,"No blink","p11","Right",1,0,0
161,286,"Left","Left","Congruent","Shift eyes",100,-2.69999999999999,-220.7,"No blink","p12","Left",1,0,0
161,230,"Right","Right","Congruent","Shift head",900,12.4,241.8,"No blink","p13","Right",1,0,0
161,300,"Right","Right","Congruent","Shift eyes",900,-8,214.2,"Contains blink","p14","Right",1,0,0
161,602,"Left","Left","Congruent","Shift head",100,-23.8,-235.1,"No blink","p15","Left",1,0,1
161,205,"Left","Left","Congruent","Shift eyes",900,-32.3,-182.3,"No blink","p16","Left",1,0,0
161,237,"Left","Left","Congruent","Shift head",100,6.59999999999997,-274.2,"No blink","p17","Left",1,0,0
161,398,"Right","Left","Incongruent","Shift eyes",100,-2.59999999999997,-211.7,"No blink","p18","Left",1,0,0
161,244,"Left","Left","Congruent","Shift eyes",500,-14.8,-221.7,"No blink","p19","Left",1,0,0
161,103,"Right","Right","Congruent","Shift eyes",100,11.9,236,"No blink","p20","Right",1,0,0
161,303,"Left","Right","Incongruent","Shift eyes",100,-13.5,233.5,"No blink","p21","Right",1,0,0
161,236,"Right","Left","Incongruent","Shift head",900,-21.9,-190.5,"No blink","p22","Left",1,0,0
162,304,"Right","Right","Congruent","Shift head",100,-9.39999999999998,195.9,"No blink","p1","Right",1,0,0
162,254,"Left","Left","Congruent","Shift head",500,17.5,-215.7,"No blink","p2","Left",1,0,0
162,214,"Left","Right","Incongruent","Shift head",900,-15.5,204.2,"No blink","p3","Right",1,0,0
162,193,"Right","Left","Incongruent","Shift head",900,-66.9,-250.2,"No blink","p4","Left",1,0,0
162,430,"Right","Right","Congruent","Shift head",100,-5.30000000000001,224.8,"No blink","p5","Right",1,0,0
162,317,"Left","Right","Incongruent","Shift head",500,0.300000000000011,204.9,"No blink","p6","Right",1,0,0
162,499,"Right","Left","Incongruent","Shift head",500,-31.3,215.1,"Contains blink","p7","Right",0,0,1
162,233,"Right","Right","Congruent","Shift head",900,-3.69999999999999,208.7,"No blink","p8","Right",1,0,0
162,276,"Right","Right","Congruent","Shift head",500,-22.8,190.5,"No blink","p9","Right",1,0,0
162,244,"Right","Right","Congruent","Shift head",500,13.4,197.7,"No blink","p10","Right",1,0,0
162,386,"Right","Left","Incongruent","Shift head",100,-4.5,-246.6,"No blink","p11","Left",1,0,0
162,211,"Left","Left","Congruent","Shift head",500,4.59999999999997,-218.8,"No blink","p12","Left",1,0,0
162,271,"Left","Right","Incongruent","Shift head",900,-4.10000000000002,206,"No blink","p13","Right",1,0,0
162,256,"Left","Left","Congruent","Shift eyes",900,-16.3,-228.6,"No blink","p14","Left",1,0,0
162,269,"Left","Left","Congruent","Shift eyes",500,-13.5,-202.2,"No blink","p15","Left",1,0,0
162,216,"Right","Left","Incongruent","Shift head",500,-34.4,-208.6,"No blink","p16","Left",1,0,0
162,273,"Right","Left","Incongruent","Shift head",900,-2.60000000000002,-213.7,"No blink","p17","Left",1,0,0
162,400,"Right","Left","Incongruent","Shift head",500,14.9,-189.1,"No blink","p18","Left",1,0,0
